year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),usertare(%)
2015,10,4,8,32,46,5.1749043,51.3155441,29.322144,2,13,60.18,-477.17,3.80,18.6,7.1,3.05148,2.49,3.00,274.6,1.0,8.01,0.01,38.7,1,0.979,400.5,0.0,1152.00,52.00,52.00,32.00,20411.00,124.00
2015,10,4,8,32,47,5.1748919,51.3155365,29.322205,2,13,59.33,-478.10,3.83,18.4,7.1,3.05148,1.43,3.00,154.5,1.0,4.61,0.01,39.7,1,1.035,403.2,0.0,1149.00,52.00,52.00,33.00,20411.00,114.00
2015,10,4,8,32,48,5.1748786,51.3155289,29.322248,2,13,58.37,-478.80,3.83,19.9,7.1,3.05148,1.97,3.00,239.3,1.1,7.55,0.01,40.7,1,1.096,406.2,0.0,1157.00,50.00,50.00,32.00,20411.00,108.00
2015,10,4,8,32,49,5.1748643,51.3155251,29.322289,2,13,57.40,-479.44,3.84,19.2,7.1,3.05148,2.74,3.00,316.2,1.2,5.41,0.01,41.7,1,1.172,409.2,0.0,1153.00,50.00,50.00,32.00,20411.00,114.00
2015,10,4,8,32,50,5.1748514,51.3155174,29.322336,2,13,56.48,-480.19,3.73,18.6,7.1,3.05148,2.29,3.00,258.3,1.3,9.62,0.01,42.7,1,1.267,412.4,0.0,1149.00,52.00,52.00,33.00,20411.00,116.00
2015,10,4,8,32,51,5.1748371,51.3155098,29.322378,2,13,55.51,-480.84,3.76,19.9,7.1,3.05148,2.09,3.00,261.9,1.3,6.07,0.01,43.5,1,1.339,414.8,0.0,1141.00,53.00,53.00,32.00,20411.00,116.00
2015,10,4,8,32,52,5.1748242,51.3155022,29.322426,2,13,54.60,-481.59,3.84,20.2,7.1,3.05148,2.45,3.00,306.4,1.4,8.27,0.01,44.5,1,1.437,418.1,0.0,1164.00,51.00,51.00,33.00,20411.00,114.00
2015,10,4,8,32,53,5.1748104,51.3154984,29.322474,2,13,53.65,-482.33,3.84,19.6,7.1,3.05148,2.81,3.00,336.4,1.5,9.73,0.01,45.5,1,1.525,421.5,0.0,1152.00,50.00,50.00,31.00,20411.00,112.00
2015,10,4,8,32,54,5.1747971,51.3154907,29.322523,2,13,52.70,-483.08,3.84,19.6,7.1,3.05148,3.42,3.00,408.7,1.6,7.38,0.01,46.5,1,1.605,424.3,0.0,1149.00,50.00,50.00,31.00,20411.00,116.00
2015,10,4,8,32,55,5.1747828,51.3154831,29.322573,2,12,51.71,-483.84,3.84,21.0,7.1,3.05148,2.91,3.00,385.3,1.7,5.95,0.01,47.5,1,1.670,426.3,0.0,1141.00,52.00,52.00,31.00,20411.00,112.00
2015,10,4,8,32,56,5.1747684,51.3154755,29.322622,2,12,50.71,-484.60,3.87,20.8,7.1,3.05148,2.47,3.00,320.2,1.8,9.56,0.01,48.5,1,1.762,428.9,0.0,1147.00,53.00,53.00,32.00,20411.00,118.00
