voor_huis;MAP;
Latitude;Longitude;Datum;Tijd;IRMI;IBI;Amount;Sprayer;Section;Amount_2;Sprayer_2;Section_2;
51.319754;5.172784;06.08.2015;09:50:54;20.4;2.19;0;0;0;100;100;768;
51.319794;5.172775;06.08.2015;09:50:54;18.9;2.98;0;100;2048;100;100;3072;
51.319601;5.172818;06.08.2015;09:50:54;20.4;2.44;0;0;0;100;100;12;
51.319643;5.172752;06.08.2015;09:50:55;20.6;2.42;0;0;0;100;100;48;
51.319703;5.172738;06.08.2015;09:50:55;22.0;2.28;0;0;0;100;100;192;
51.319749;5.172728;06.08.2015;09:50:55;20.5;2.20;0;0;0;100;100;768;
51.319790;5.172719;06.08.2015;09:50:55;19.5;3.02;0;100;2048;100;100;3072;
51.319596;5.172762;06.08.2015;09:50:55;20.7;2.47;0;0;0;100;100;12;
51.319638;5.172696;06.08.2015;09:50:56;21.0;2.44;0;0;0;100;100;48;
51.319698;5.172682;06.08.2015;09:50:56;22.3;2.30;0;0;0;100;100;192;
51.319745;5.172672;06.08.2015;09:50:56;20.8;2.23;0;0;0;100;100;768;
51.319785;5.172663;06.08.2015;09:50:56;19.7;3.04;0;100;2048;100;100;3072;
51.319592;5.172706;06.08.2015;09:50:56;21.1;2.50;0;0;0;100;100;12;
51.319634;5.172639;06.08.2015;09:50:57;21.1;2.46;0;0;0;100;100;48;
51.319694;5.172626;06.08.2015;09:50:57;22.6;2.32;0;0;0;100;100;192;
51.319741;5.172615;06.08.2015;09:50:57;21.5;2.27;0;0;0;100;100;768;
51.319781;5.172607;06.08.2015;09:50:57;20.1;3.06;0;100;2048;100;100;3072;
51.319587;5.172649;06.08.2015;09:50:57;21.4;2.52;0;0;0;100;100;12;
51.319629;5.172582;06.08.2015;09:50:58;20.9;2.46;0;0;0;100;100;48;
51.319690;5.172569;06.08.2015;09:50:58;22.7;2.33;0;0;0;100;100;192;
51.319736;5.172559;06.08.2015;09:50:58;22.1;2.31;0;0;0;100;100;768;
51.319776;5.172550;06.08.2015;09:50:58;20.5;3.08;0;100;2048;100;100;3072;
51.319583;5.172592;06.08.2015;09:50:58;21.8;2.55;0;0;0;100;100;12;
51.319625;5.172524;06.08.2015;09:50:59;20.8;2.45;0;0;0;100;100;48;
51.319685;5.172512;06.08.2015;09:50:59;22.7;2.33;0;0;0;100;100;192;
51.319732;5.172502;06.08.2015;09:50:59;22.5;2.33;0;0;0;100;100;768;
51.319772;5.172494;06.08.2015;09:50:59;20.8;3.10;0;100;2048;100;100;3072;
51.319578;5.172534;06.08.2015;09:50:59;22.0;2.56;0;0;0;100;100;12;
51.319621;5.172468;06.08.2015;09:51:00;20.7;2.43;0;0;0;100;100;48;
51.319681;5.172456;06.08.2015;09:51:00;22.6;2.32;0;0;0;100;100;192;
51.319728;5.172446;06.08.2015;09:51:00;22.5;2.31;0;0;0;100;100;768;
51.319768;5.172438;06.08.2015;09:51:00;20.8;3.10;0;100;2048;100;100;3072;
51.319574;5.172477;06.08.2015;09:51:00;21.8;2.56;0;0;0;100;100;12;
51.319617;5.172410;06.08.2015;09:51:01;20.6;2.42;0;0;0;100;100;48;
51.319677;5.172398;06.08.2015;09:51:01;22.5;2.31;0;0;0;100;100;192;
51.319724;5.172389;06.08.2015;09:51:01;22.3;2.30;0;0;0;100;100;768;
51.319764;5.172381;06.08.2015;09:51:01;20.9;3.10;0;100;2048;100;100;3072;
51.319570;5.172420;06.08.2015;09:51:01;21.7;2.54;0;0;0;100;100;12;
51.319613;5.172353;06.08.2015;09:51:02;20.7;2.42;0;0;0;100;100;48;
51.319673;5.172340;06.08.2015;09:51:02;22.3;2.29;0;0;0;100;100;192;
51.319720;5.172331;06.08.2015;09:51:02;22.1;2.28;0;0;0;100;100;768;
51.319760;5.172323;06.08.2015;09:51:02;21.0;3.10;0;100;2048;100;100;3072;
51.319566;5.172362;06.08.2015;09:51:02;21.6;2.52;0;0;0;100;100;12;
51.319608;5.172296;06.08.2015;09:51:03;21.1;2.44;0;0;0;100;100;48;
51.319669;5.172283;06.08.2015;09:51:03;22.3;2.29;0;0;0;100;100;192;
51.319715;5.172274;06.08.2015;09:51:03;21.9;2.27;0;0;0;100;100;768;
51.319756;5.172265;06.08.2015;09:51:03;21.0;3.09;0;100;2048;100;100;3072;
51.319562;5.172305;06.08.2015;09:51:03;21.6;2.51;0;0;0;100;100;12;
51.319604;5.172239;06.08.2015;09:51:04;21.2;2.46;0;0;0;100;100;48;
51.319664;5.172226;06.08.2015;09:51:04;22.3;2.28;0;0;0;100;100;192;
51.319711;5.172216;06.08.2015;09:51:04;21.6;2.25;0;0;0;100;100;768;
51.319751;5.172207;06.08.2015;09:51:04;20.9;3.08;0;100;2048;100;100;3072;
51.319557;5.172249;06.08.2015;09:51:04;21.4;2.48;0;0;0;100;100;12;
51.319600;5.172182;06.08.2015;09:51:05;21.4;2.46;0;0;0;100;100;48;
51.319660;5.172169;06.08.2015;09:51:05;22.3;2.27;0;0;0;100;100;192;
51.319706;5.172158;06.08.2015;09:51:05;21.5;2.24;0;0;0;100;100;768;
51.319746;5.172149;06.08.2015;09:51:05;20.7;3.06;0;100;2048;100;100;3072;
51.319553;5.172193;06.08.2015;09:51:05;21.3;2.46;0;0;0;100;100;12;
51.319595;5.172125;06.08.2015;09:51:06;21.4;2.46;0;0;0;100;100;48;
51.319655;5.172112;06.08.2015;09:51:06;22.0;2.23;0;0;0;100;100;192;
51.319702;5.172101;06.08.2015;09:51:06;21.3;2.23;0;0;0;100;100;768;
51.319742;5.172092;06.08.2015;09:51:06;20.5;3.06;0;100;2048;100;100;3072;
51.319548;5.172136;06.08.2015;09:51:06;21.3;2.44;0;0;0;100;100;12;
51.319590;5.172068;06.08.2015;09:51:07;21.6;2.45;0;0;0;100;100;48;
51.319650;5.172054;06.08.2015;09:51:07;21.8;2.21;0;0;0;100;100;192;
51.319697;5.172043;06.08.2015;09:51:07;21.3;2.23;0;0;0;100;100;768;
51.319737;5.172034;06.08.2015;09:51:07;20.3;3.04;0;100;2048;100;100;3072;
51.319544;5.172079;06.08.2015;09:51:07;21.3;2.44;0;0;0;100;100;12;
51.319586;5.172011;06.08.2015;09:51:08;21.4;2.44;0;0;0;100;100;48;
51.319646;5.171997;06.08.2015;09:51:08;21.6;2.20;0;0;0;100;100;192;
51.319692;5.171986;06.08.2015;09:51:08;21.3;2.23;0;0;0;100;100;768;
51.319732;5.171977;06.08.2015;09:51:08;20.3;3.05;0;100;2048;100;100;3072;
51.319539;5.172022;06.08.2015;09:51:08;21.3;2.44;0;0;0;100;100;12;
51.319581;5.171954;06.08.2015;09:51:09;21.3;2.42;0;0;0;100;100;48;
51.319641;5.171940;06.08.2015;09:51:09;21.8;2.21;0;0;0;100;100;192;
51.319687;5.171928;06.08.2015;09:51:09;21.4;2.23;0;0;0;100;100;768;
51.319727;5.171919;06.08.2015;09:51:09;20.5;3.05;0;100;2048;100;100;3072;
51.319534;5.171965;06.08.2015;09:51:09;21.3;2.46;0;0;0;100;100;12;
51.319576;5.171897;06.08.2015;09:51:10;21.3;2.42;0;0;0;100;100;48;
51.319636;5.171882;06.08.2015;09:51:10;22.2;2.25;0;0;0;100;100;192;
51.319682;5.171871;06.08.2015;09:51:10;21.3;2.23;0;0;0;100;100;768;
51.319722;5.171861;06.08.2015;09:51:10;20.5;3.05;0;100;2048;100;100;3072;
51.319529;5.171908;06.08.2015;09:51:10;21.3;2.47;0;0;0;100;100;12;
51.319571;5.171840;06.08.2015;09:51:11;21.4;2.42;0;0;0;100;100;48;
51.319631;5.171825;06.08.2015;09:51:11;22.7;2.29;0;0;0;100;100;192;
51.319677;5.171814;06.08.2015;09:51:11;21.3;2.23;0;0;0;100;100;768;
51.319717;5.171804;06.08.2015;09:51:11;20.3;3.04;0;100;2048;100;100;3072;
51.319524;5.171851;06.08.2015;09:51:11;21.3;2.48;0;0;0;100;100;12;
51.319566;5.171782;06.08.2015;09:51:12;21.4;2.42;0;0;0;100;100;48;
51.319626;5.171768;06.08.2015;09:51:12;23.1;2.32;0;0;0;100;100;192;
51.319672;5.171757;06.08.2015;09:51:12;21.2;2.22;0;0;0;100;100;768;
51.319712;5.171747;06.08.2015;09:51:12;20.2;3.02;0;100;2048;100;100;3072;
51.319519;5.171792;06.08.2015;09:51:12;21.4;2.48;0;0;0;100;100;12;
51.319561;5.171724;06.08.2015;09:51:13;21.4;2.42;0;0;0;100;100;48;
51.319621;5.171711;06.08.2015;09:51:13;23.2;2.34;0;0;0;100;100;192;
51.319668;5.171700;06.08.2015;09:51:13;21.2;2.22;0;0;0;100;100;768;
51.319708;5.171692;06.08.2015;09:51:13;20.0;3.01;0;100;2048;100;100;3072;
51.319514;5.171734;06.08.2015;09:51:13;21.3;2.46;0;0;0;100;100;12;
51.319556;5.171667;06.08.2015;09:51:14;21.4;2.42;0;0;0;100;100;48;
51.319617;5.171654;06.08.2015;09:51:14;23.2;2.35;0;0;0;100;100;192;
51.319663;5.171644;06.08.2015;09:51:14;21.3;2.23;0;0;0;100;100;768;
51.319704;5.171636;06.08.2015;09:51:14;19.8;2.98;0;100;2048;100;100;3072;
51.319510;5.171676;06.08.2015;09:51:14;21.2;2.46;0;0;0;100;100;12;
51.319552;5.171611;06.08.2015;09:51:15;21.4;2.42;0;0;0;100;100;48;
51.319612;5.171598;06.08.2015;09:51:15;23.2;2.35;0;0;0;100;100;192;
51.319659;5.171589;06.08.2015;09:51:15;21.4;2.24;0;0;0;100;100;768;
51.319699;5.171580;06.08.2015;09:51:15;19.7;2.98;0;100;2048;100;100;3072;
51.319505;5.171621;06.08.2015;09:51:15;21.1;2.44;0;0;0;100;100;12;
51.319548;5.171554;06.08.2015;09:51:16;21.3;2.42;0;0;0;100;100;48;
51.319608;5.171541;06.08.2015;09:51:16;23.0;2.35;0;0;0;100;100;192;
51.319655;5.171532;06.08.2015;09:51:16;21.6;2.25;0;0;0;100;100;768;
51.319695;5.171523;06.08.2015;09:51:16;19.7;2.98;0;100;2048;100;100;3072;
51.319501;5.171564;06.08.2015;09:51:16;21.0;2.43;0;0;0;100;100;12;
51.319543;5.171497;06.08.2015;09:51:17;21.3;2.42;0;0;0;100;100;48;
51.319603;5.171484;06.08.2015;09:51:17;23.0;2.35;0;0;0;100;100;192;
51.319650;5.171474;06.08.2015;09:51:17;21.8;2.26;0;0;0;100;100;768;
51.319690;5.171466;06.08.2015;09:51:17;19.7;2.99;0;100;2048;100;100;3072;
51.319497;5.171506;06.08.2015;09:51:17;20.8;2.42;0;0;0;100;100;12;
51.319539;5.171439;06.08.2015;09:51:18;21.3;2.44;0;0;0;100;100;48;
51.319599;5.171426;06.08.2015;09:51:18;23.0;2.35;0;0;0;100;100;192;
51.319646;5.171417;06.08.2015;09:51:18;22.1;2.27;0;0;0;100;100;768;
51.319686;5.171408;06.08.2015;09:51:18;19.7;3.00;0;100;2048;100;100;3072;
51.319492;5.171449;06.08.2015;09:51:18;20.7;2.42;0;0;0;100;100;12;
51.319534;5.171381;06.08.2015;09:51:19;21.4;2.46;0;0;0;100;100;48;
51.319595;5.171368;06.08.2015;09:51:19;23.0;2.35;0;0;0;100;100;192;
51.319641;5.171359;06.08.2015;09:51:19;22.2;2.27;0;0;0;100;100;768;
51.319681;5.171350;06.08.2015;09:51:19;19.8;3.00;0;100;2048;100;100;3072;
51.319488;5.171391;06.08.2015;09:51:19;20.7;2.42;0;0;0;100;100;12;
51.319530;5.171323;06.08.2015;09:51:20;21.3;2.46;0;0;0;100;100;48;
51.319590;5.171311;06.08.2015;09:51:20;22.8;2.33;0;0;0;100;100;192;
51.319637;5.171301;06.08.2015;09:51:20;22.1;2.25;0;0;0;100;100;768;
51.319677;5.171293;06.08.2015;09:51:20;19.9;3.02;0;100;2048;100;100;3072;
51.319483;5.171333;06.08.2015;09:51:20;20.8;2.42;0;0;0;100;100;12;
51.319525;5.171266;06.08.2015;09:51:21;21.2;2.46;0;0;0;100;100;48;
51.319586;5.171253;06.08.2015;09:51:21;22.6;2.33;0;0;0;100;100;192;
51.319632;5.171244;06.08.2015;09:51:21;21.9;2.25;0;0;0;100;100;768;
51.319673;5.171235;06.08.2015;09:51:21;19.9;3.01;0;100;2048;100;100;3072;
51.319479;5.171276;06.08.2015;09:51:21;20.9;2.44;0;0;0;100;100;12;
51.319521;5.171209;06.08.2015;09:51:22;21.1;2.44;0;0;0;100;100;48;
51.319581;5.171196;06.08.2015;09:51:22;22.5;2.32;0;0;0;100;100;192;
51.319628;5.171186;06.08.2015;09:51:22;21.5;2.22;0;0;0;100;100;768;
51.319668;5.171178;06.08.2015;09:51:22;19.9;2.98;0;100;2048;100;100;3072;
51.319470;5.171161;06.08.2015;09:51:23;20.9;2.44;0;0;0;100;100;12;
51.319517;5.171151;06.08.2015;09:51:23;21.0;2.44;0;0;0;100;100;48;
51.319577;5.171139;06.08.2015;09:51:23;22.4;2.30;0;0;0;100;100;192;
51.319624;5.171129;06.08.2015;09:51:23;21.1;2.19;0;0;0;100;100;768;
51.319664;5.171121;06.08.2015;09:51:23;19.7;2.96;0;100;2048;100;100;3072;
51.319470;5.171161;06.08.2015;09:51:23;20.8;2.45;0;0;0;100;100;12;
51.319512;5.171094;06.08.2015;09:51:24;20.8;2.42;0;0;0;100;100;48;
51.319573;5.171081;06.08.2015;09:51:24;22.2;2.27;0;0;0;100;100;192;
51.319619;5.171072;06.08.2015;09:51:24;20.8;2.17;0;0;0;100;100;768;
51.319659;5.171063;06.08.2015;09:51:24;19.6;2.94;0;100;2048;100;100;3072;
51.319466;5.171104;06.08.2015;09:51:24;20.7;2.44;0;0;0;100;100;12;
51.319508;5.171036;06.08.2015;09:51:25;20.6;2.39;0;0;0;100;100;48;
51.319568;5.171024;06.08.2015;09:51:25;22.0;2.25;0;0;0;100;100;192;
51.319615;5.171014;06.08.2015;09:51:25;20.7;2.17;0;0;0;100;100;768;
51.319461;5.171046;06.08.2015;09:51:25;20.6;2.41;0;0;0;100;100;12;
51.319655;5.171006;06.08.2015;09:51:25;19.4;2.92;0;100;2048;100;100;3072;
51.319504;5.170978;06.08.2015;09:51:26;20.4;2.35;0;0;0;100;100;48;
51.319564;5.170966;06.08.2015;09:51:26;21.6;2.20;0;0;0;100;100;192;
51.319611;5.170956;06.08.2015;09:51:26;20.7;2.16;0;0;0;100;100;768;
51.319457;5.170987;06.08.2015;09:51:26;20.1;2.35;0;0;0;100;100;12;
51.319651;5.170948;06.08.2015;09:51:26;19.3;2.92;0;100;2048;100;100;3072;
51.319499;5.170920;06.08.2015;09:51:27;20.1;2.32;0;0;0;100;100;48;
51.319559;5.170908;06.08.2015;09:51:27;21.0;2.15;0;0;0;100;100;192;
51.319606;5.170898;06.08.2015;09:51:27;20.4;2.14;0;0;0;100;100;768;
51.319452;5.170930;06.08.2015;09:51:27;19.6;2.29;0;0;0;100;100;12;
51.319646;5.170890;06.08.2015;09:51:27;19.2;2.92;0;100;2048;100;100;3072;
51.319495;5.170863;06.08.2015;09:51:28;19.6;2.25;0;0;0;100;100;48;
51.319555;5.170850;06.08.2015;09:51:28;20.3;2.08;0;0;0;100;100;192;
51.319602;5.170840;06.08.2015;09:51:28;19.7;2.08;0;0;0;100;100;768;
51.319448;5.170874;06.08.2015;09:51:28;19.2;2.23;0;0;0;100;100;12;
51.319642;5.170831;06.08.2015;09:51:28;19.0;2.89;0;100;2048;100;100;3072;
51.319489;5.170810;06.08.2015;09:51:29;19.2;2.19;0;0;0;100;100;48;
51.319549;5.170791;06.08.2015;09:51:29;19.8;2.04;0;0;0;100;100;192;
51.319595;5.170777;06.08.2015;09:51:29;18.6;2.00;0;0;0;100;100;768;
51.319443;5.170825;06.08.2015;09:51:29;19.0;2.18;0;0;0;100;100;12;
51.319635;5.170764;06.08.2015;09:51:29;18.8;2.87;0;100;2048;100;100;3072;
51.319482;5.170766;06.08.2015;09:51:30;19.0;2.13;0;0;0;100;100;48;
51.319539;5.170734;06.08.2015;09:51:30;19.5;2.00;0;0;0;100;100;192;
51.319584;5.170710;06.08.2015;09:51:30;17.7;1.94;0;0;0;100;100;768;
51.319438;5.170791;06.08.2015;09:51:30;18.9;2.15;0;0;0;100;0;0;
51.319597;5.170609;06.08.2015;09:51:31;18.8;2.85;0;100;2048;100;100;3072;
51.319473;5.170736;06.08.2015;09:51:31;19.1;2.14;0;0;0;100;0;0;
51.319524;5.170684;06.08.2015;09:51:31;19.3;1.99;0;0;0;100;0;0;
51.319563;5.170644;06.08.2015;09:51:31;17.2;1.91;0;0;0;100;0;0;
51.319434;5.170776;06.08.2015;09:51:31;19.0;2.14;0;0;0;100;0;0;
51.319597;5.170609;06.08.2015;09:51:31;19.2;2.88;0;0;0;100;0;0;
51.319464;5.170720;06.08.2015;09:51:32;19.6;2.17;0;0;0;100;0;0;
51.319502;5.170646;06.08.2015;09:51:32;19.5;2.00;0;0;0;100;0;0;
51.319531;5.170588;06.08.2015;09:51:32;17.3;1.90;0;0;0;100;0;0;
51.319435;5.170778;06.08.2015;09:51:32;19.1;2.15;0;0;0;100;0;0;
51.319556;5.170539;06.08.2015;09:51:32;19.8;2.94;0;0;0;100;0;0;
51.319456;5.170714;06.08.2015;09:51:33;20.1;2.25;0;0;0;100;0;0;
51.319476;5.170624;06.08.2015;09:51:33;20.0;2.03;0;0;0;100;0;0;
51.319492;5.170554;06.08.2015;09:51:33;17.9;1.92;0;0;0;100;0;0;
51.319440;5.170784;06.08.2015;09:51:33;19.3;2.19;0;0;0;100;0;0;
51.319506;5.170494;06.08.2015;09:51:33;20.3;3.00;0;0;0;100;0;0;
51.319449;5.170713;06.08.2015;09:51:34;20.5;2.31;0;0;0;100;0;0;
51.319454;5.170617;06.08.2015;09:51:34;20.5;2.08;0;0;0;100;0;0;
51.319458;5.170543;06.08.2015;09:51:34;18.4;1.96;0;0;0;100;0;0;
51.319445;5.170788;06.08.2015;09:51:34;19.3;2.19;0;0;0;100;0;0;
51.319461;5.170479;06.08.2015;09:51:34;20.3;2.99;0;0;0;100;0;0;
51.319440;5.170714;06.08.2015;09:51:35;20.6;2.33;0;0;0;100;0;0;
51.319434;5.170618;06.08.2015;09:51:35;21.1;2.15;0;0;0;100;0;0;
51.319430;5.170544;06.08.2015;09:51:35;18.8;1.96;0;0;0;100;0;0;
51.319445;5.170789;06.08.2015;09:51:35;19.3;2.19;0;0;0;100;0;0;
51.319426;5.170479;06.08.2015;09:51:35;19.8;2.94;0;0;0;100;0;0;
51.319429;5.170717;06.08.2015;09:51:36;20.4;2.33;0;0;0;100;0;0;
51.319416;5.170623;06.08.2015;09:51:36;21.5;2.18;0;0;0;100;0;0;
51.319406;5.170549;06.08.2015;09:51:36;18.9;1.94;0;0;0;100;0;0;
51.319439;5.170791;06.08.2015;09:51:36;19.2;2.17;0;0;0;100;0;0;
51.319397;5.170486;06.08.2015;09:51:36;19.3;2.90;0;0;0;100;0;0;
51.319417;5.170722;06.08.2015;09:51:37;20.5;2.32;0;0;0;100;0;0;
51.319399;5.170629;06.08.2015;09:51:37;22.0;2.15;0;0;0;100;0;0;
51.319386;5.170557;06.08.2015;09:51:37;19.2;1.91;0;0;0;100;0;0;
51.319430;5.170794;06.08.2015;09:51:37;19.0;2.17;0;0;0;100;0;0;
51.319375;5.170495;06.08.2015;09:51:37;19.0;2.88;0;0;0;100;0;0;
51.319402;5.170729;06.08.2015;09:51:38;20.2;2.30;0;0;0;100;0;0;
51.319384;5.170636;06.08.2015;09:51:38;22.3;2.09;0;0;0;100;0;0;
51.319369;5.170565;06.08.2015;09:51:38;19.6;1.94;0;0;0;100;0;0;
51.319416;5.170800;06.08.2015;09:51:38;18.8;2.17;0;0;0;100;0;0;
51.319357;5.170503;06.08.2015;09:51:38;19.1;2.90;0;0;0;100;0;0;
51.319386;5.170736;06.08.2015;09:51:39;20.1;2.25;0;0;0;100;0;0;
51.319368;5.170644;06.08.2015;09:51:39;22.5;2.03;0;0;0;100;0;0;
51.319354;5.170572;06.08.2015;09:51:39;20.0;1.95;0;0;0;100;0;0;
51.319400;5.170808;06.08.2015;09:51:39;18.8;2.19;0;0;0;100;0;0;
51.319342;5.170510;06.08.2015;09:51:39;19.3;2.94;0;0;0;100;0;0;
51.319372;5.170743;06.08.2015;09:51:40;19.7;2.20;0;0;0;100;0;0;
51.319354;5.170650;06.08.2015;09:51:40;22.6;2.01;0;0;0;100;0;0;
51.319340;5.170579;06.08.2015;09:51:40;20.4;1.99;0;0;0;100;0;0;
51.319386;5.170815;06.08.2015;09:51:40;18.9;2.21;0;0;0;100;0;0;
51.319328;5.170517;06.08.2015;09:51:40;19.3;2.96;0;0;0;100;0;0;
51.319362;5.170748;06.08.2015;09:51:41;19.5;2.17;0;0;0;100;0;0;
51.319344;5.170656;06.08.2015;09:51:41;22.8;2.02;0;0;0;100;0;0;
51.319329;5.170584;06.08.2015;09:51:41;20.8;2.04;0;0;0;100;0;0;
51.319377;5.170819;06.08.2015;09:51:41;18.9;2.20;0;0;0;100;0;0;
51.319317;5.170523;06.08.2015;09:51:41;19.3;2.96;0;0;0;100;0;0;
51.319355;5.170751;06.08.2015;09:51:42;19.2;2.13;0;0;0;100;0;0;
51.319336;5.170659;06.08.2015;09:51:42;22.9;2.08;0;0;0;100;0;0;
51.319321;5.170588;06.08.2015;09:51:42;20.9;2.11;0;0;0;100;0;0;
51.319370;5.170823;06.08.2015;09:51:42;18.8;2.17;0;0;0;100;0;0;
51.319308;5.170527;06.08.2015;09:51:42;19.4;2.96;0;0;0;100;0;0;
51.319594;5.170709;06.08.2015;09:51:57;20.5;2.44;0;100;8;100;100;12;
51.319526;5.170416;06.08.2015;09:51:57;19.6;2.88;0;100;3072;100;100;3072;
51.319572;5.170642;06.08.2015;09:51:58;20.1;2.26;0;100;48;100;100;48;
51.319551;5.170550;06.08.2015;09:51:58;20.6;2.00;0;100;192;100;100;192;
51.319535;5.170480;06.08.2015;09:51:58;19.4;2.02;0;100;768;100;100;768;
51.319588;5.170712;06.08.2015;09:51:58;21.0;2.48;0;100;12;100;100;12;
51.319521;5.170419;06.08.2015;09:51:58;19.6;2.85;0;100;3072;100;100;3072;
51.319561;5.170647;06.08.2015;09:51:59;20.2;2.29;0;100;48;100;100;48;
51.319541;5.170555;06.08.2015;09:51:59;20.6;1.99;0;100;192;100;100;192;
51.319526;5.170484;06.08.2015;09:51:59;19.4;2.02;0;100;768;100;100;768;
51.319576;5.170719;06.08.2015;09:51:59;21.1;2.46;0;100;12;100;100;12;
51.319513;5.170423;06.08.2015;09:51:59;19.6;2.81;0;100;3072;100;100;3072;
51.319542;5.170657;06.08.2015;09:52:00;20.2;2.28;0;100;48;100;100;48;
51.319523;5.170564;06.08.2015;09:52:00;20.6;1.99;0;100;192;100;100;192;
51.319509;5.170492;06.08.2015;09:52:00;19.2;2.00;0;100;768;100;100;768;
51.319556;5.170728;06.08.2015;09:52:00;21.2;2.40;0;0;0;100;100;12;
51.319497;5.170431;06.08.2015;09:52:00;19.3;2.78;0;100;3072;100;100;3072;
51.319518;5.170668;06.08.2015;09:52:01;19.8;2.25;0;0;0;100;100;48;
51.319500;5.170575;06.08.2015;09:52:01;20.5;1.99;0;0;0;100;100;192;
51.319487;5.170503;06.08.2015;09:52:01;19.2;1.99;0;100;768;100;100;768;
51.319531;5.170740;06.08.2015;09:52:01;20.8;2.33;0;0;0;100;100;12;
51.319475;5.170441;06.08.2015;09:52:01;19.0;2.77;0;100;3072;100;100;3072;
51.319492;5.170680;06.08.2015;09:52:02;19.7;2.23;0;0;0;100;100;48;
51.319475;5.170587;06.08.2015;09:52:02;20.4;1.99;0;0;0;100;100;192;
51.319461;5.170515;06.08.2015;09:52:02;19.0;1.96;0;100;768;100;100;768;
51.319505;5.170753;06.08.2015;09:52:02;20.4;2.26;0;0;0;100;100;12;
51.319450;5.170453;06.08.2015;09:52:02;18.7;2.77;0;100;3072;100;100;3072;
51.319466;5.170693;06.08.2015;09:52:03;19.6;2.21;0;0;0;100;100;48;
51.319448;5.170601;06.08.2015;09:52:03;20.4;1.98;0;0;0;100;100;192;
51.319434;5.170529;06.08.2015;09:52:03;19.1;1.97;0;0;0;100;100;768;
51.319480;5.170765;06.08.2015;09:52:03;20.0;2.23;0;0;0;100;100;12;
51.319422;5.170467;06.08.2015;09:52:03;18.6;2.82;0;100;2048;100;100;3072;
51.319439;5.170707;06.08.2015;09:52:04;19.6;2.21;0;0;0;100;100;48;
51.319420;5.170615;06.08.2015;09:52:04;20.5;2.00;0;0;0;100;100;192;
51.319406;5.170543;06.08.2015;09:52:04;19.5;1.99;0;0;0;100;100;768;
51.319453;5.170779;06.08.2015;09:52:04;19.7;2.21;0;0;0;100;100;12;
51.319393;5.170482;06.08.2015;09:52:04;18.5;2.85;0;100;2048;100;100;3072;
51.319410;5.170722;06.08.2015;09:52:05;19.7;2.15;0;100;32;100;100;48;
51.319391;5.170629;06.08.2015;09:52:05;20.8;2.02;0;100;192;100;100;192;
51.319377;5.170558;06.08.2015;09:52:05;20.3;2.04;0;0;0;100;100;768;
51.319424;5.170793;06.08.2015;09:52:05;19.6;2.19;0;0;0;100;100;12;
51.319364;5.170496;06.08.2015;09:52:05;18.4;2.87;0;100;2048;100;100;3072;
51.319381;5.170736;06.08.2015;09:52:06;19.9;2.07;0;100;32;100;100;48;
51.319362;5.170644;06.08.2015;09:52:06;21.2;2.04;0;100;192;100;100;192;
51.319347;5.170573;06.08.2015;09:52:06;20.8;2.07;0;0;0;100;100;768;
51.319396;5.170808;06.08.2015;09:52:06;19.7;2.18;0;0;0;100;100;12;
51.319334;5.170512;06.08.2015;09:52:06;18.2;2.83;0;100;2048;100;100;3072;
51.319352;5.170752;06.08.2015;09:52:07;19.8;1.97;0;100;48;100;100;48;
51.319332;5.170660;06.08.2015;09:52:07;21.6;2.07;0;100;192;100;100;192;
51.319317;5.170589;06.08.2015;09:52:07;21.2;2.10;0;0;0;100;100;768;
51.319367;5.170823;06.08.2015;09:52:07;19.8;2.19;0;0;0;100;100;12;
51.319304;5.170528;06.08.2015;09:52:07;18.1;2.80;0;100;2048;100;100;3072;
51.319322;5.170768;06.08.2015;09:52:08;19.8;1.95;0;100;48;100;100;48;
51.319302;5.170677;06.08.2015;09:52:08;21.8;2.10;0;100;192;100;100;192;
51.319286;5.170606;06.08.2015;09:52:08;21.0;2.11;0;0;0;100;100;768;
51.319338;5.170839;06.08.2015;09:52:08;19.9;2.19;0;0;0;100;100;12;
51.319273;5.170545;06.08.2015;09:52:08;18.7;2.81;0;100;2048;100;100;3072;
51.319290;5.170786;06.08.2015;09:52:09;19.6;1.96;0;100;48;100;100;48;
51.319270;5.170694;06.08.2015;09:52:09;21.8;2.09;0;100;192;100;100;192;
51.319255;5.170623;06.08.2015;09:52:09;20.8;2.11;0;0;0;100;100;768;
51.319305;5.170857;06.08.2015;09:52:09;20.1;2.24;0;0;0;100;100;12;
51.319242;5.170561;06.08.2015;09:52:09;19.4;2.87;0;100;2048;100;100;3072;
51.319255;5.170803;06.08.2015;09:52:10;19.7;2.03;0;100;48;100;100;48;
51.319237;5.170711;06.08.2015;09:52:10;21.8;2.08;0;100;192;100;100;192;
51.319222;5.170639;06.08.2015;09:52:10;20.5;2.10;0;0;0;100;100;768;
51.319270;5.170875;06.08.2015;09:52:10;20.3;2.27;0;100;12;100;100;12;
51.319210;5.170578;06.08.2015;09:52:10;20.1;2.93;0;100;2048;100;100;3072;
51.319221;5.170820;06.08.2015;09:52:11;19.6;2.06;0;100;48;100;100;48;
51.319203;5.170727;06.08.2015;09:52:11;21.7;2.08;0;100;192;100;100;192;
51.319189;5.170656;06.08.2015;09:52:11;20.5;2.11;0;0;0;100;100;768;
51.319235;5.170892;06.08.2015;09:52:11;20.5;2.29;0;100;12;100;100;12;
